,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
2722,Italy,6153,660,80539,8165,Europe,60461828
2723,Italy,5959,971,86498,9136,Europe,60461828
2724,Italy,5974,887,92472,10023,Europe,60461828
2725,Italy,5217,758,97689,10781,Europe,60461828
2726,Italy,4050,810,101739,11591,Europe,60461828
2727,Italy,4053,839,105792,12430,Europe,60461828
2728,Italy,4782,727,110574,13157,Europe,60461828
2729,Italy,4668,760,115242,13917,Europe,60461828
2730,Italy,4585,764,119827,14681,Europe,60461828
2731,Italy,4805,681,124632,15362,Europe,60461828
2732,Italy,4316,527,128948,15889,Europe,60461828
2733,Jamaica,2,0,2,0,North America,2961161
2734,Jamaica,4,0,6,0,North America,2961161
2735,Jamaica,2,0,8,0,North America,2961161
2736,Jamaica,2,0,10,0,North America,2961161
2737,Jamaica,0,0,10,0,North America,2961161
2738,Jamaica,3,0,13,0,North America,2961161
2739,Jamaica,2,0,15,0,North America,2961161
2740,Jamaica,1,0,16,0,North America,2961161
2741,Jamaica,3,0,19,0,North America,2961161
2742,Jamaica,0,0,19,0,North America,2961161
2743,Jamaica,0,0,19,0,North America,2961161
2744,Jamaica,0,0,19,0,North America,2961161
2745,Jamaica,2,1,21,1,North America,2961161
2746,Jamaica,4,0,25,1,North America,2961161
2747,Jamaica,1,0,26,1,North America,2961161
2748,Jamaica,0,0,26,1,North America,2961161
2749,Jamaica,6,0,32,1,North America,2961161
2750,Jamaica,2,0,34,1,North America,2961161
2751,Jamaica,4,0,38,1,North America,2961161
2752,Jamaica,0,0,38,1,North America,2961161
2753,Jamaica,6,2,44,3,North America,2961161
2754,Jamaica,3,0,47,3,North America,2961161
2755,Jamaica,6,0,53,3,North America,2961161
2756,Jamaica,2,0,55,3,North America,2961161
2757,Jamaica,3,0,58,3,North America,2961161
2758,Japan,1,0,1,0,Asia,126476458
2759,Japan,0,0,1,0,Asia,126476458
2760,Japan,0,0,1,0,Asia,126476458
2761,Japan,0,0,1,0,Asia,126476458
2762,Japan,0,0,1,0,Asia,126476458
2763,Japan,0,0,1,0,Asia,126476458
2764,Japan,0,0,1,0,Asia,126476458
2765,Japan,0,0,1,0,Asia,126476458
2766,Japan,0,0,1,0,Asia,126476458
2767,Japan,1,0,2,0,Asia,126476458
2768,Japan,0,0,2,0,Asia,126476458
2769,Japan,1,0,3,0,Asia,126476458
2770,Japan,0,0,3,0,Asia,126476458
2771,Japan,1,0,4,0,Asia,126476458
2772,Japan,3,0,7,0,Asia,126476458
2773,Japan,4,0,11,0,Asia,126476458
2774,Japan,3,0,14,0,Asia,126476458
2775,Japan,1,0,15,0,Asia,126476458
2776,Japan,4,0,19,0,Asia,126476458
2777,Japan,1,0,20,0,Asia,126476458
2778,Japan,0,0,20,0,Asia,126476458
2779,Japan,5,0,25,0,Asia,126476458
2780,Japan,0,0,25,0,Asia,126476458
2781,Japan,0,0,25,0,Asia,126476458
2782,Japan,0,0,25,0,Asia,126476458
2783,Japan,0,0,25,0,Asia,126476458
2784,Japan,0,0,25,0,Asia,126476458
2785,Japan,0,0,25,0,Asia,126476458
2786,Japan,0,0,25,0,Asia,126476458
2787,Japan,4,1,29,1,Asia,126476458
2788,Japan,1,0,30,1,Asia,126476458
2789,Japan,8,0,38,1,Asia,126476458
2790,Japan,14,0,52,1,Asia,126476458
2791,Japan,7,0,59,1,Asia,126476458
2792,Japan,0,0,59,1,Asia,126476458
2793,Japan,7,0,66,1,Asia,126476458
2794,Japan,18,0,84,1,Asia,126476458
2795,Japan,9,0,93,1,Asia,126476458
2796,Japan,12,0,105,1,Asia,126476458
2797,Japan,27,0,132,1,Asia,126476458
2798,Japan,12,0,144,1,Asia,126476458
2799,Japan,0,0,144,1,Asia,126476458
2800,Japan,20,0,164,1,Asia,126476458
2801,Japan,22,2,186,3,Asia,126476458
2802,Japan,24,0,210,3,Asia,126476458
2803,Japan,20,0,230,3,Asia,126476458
2804,Japan,9,2,239,5,Asia,126476458
2805,Japan,15,1,254,6,Asia,126476458
2806,Japan,0,0,254,6,Asia,126476458
2807,Japan,14,0,268,6,Asia,126476458
2808,Japan,49,0,317,6,Asia,126476458
2809,Japan,32,0,349,6,Asia,126476458
2810,Japan,59,0,408,6,Asia,126476458
2811,Japan,47,0,455,6,Asia,126476458
2812,Japan,33,1,488,7,Asia,126476458
2813,Japan,26,2,514,9,Asia,126476458
2814,Japan,54,3,568,12,Asia,126476458
2815,Japan,51,3,619,15,Asia,126476458
2816,Japan,56,4,675,19,Asia,126476458
2817,Japan,62,2,737,21,Asia,126476458
2818,Japan,43,1,780,22,Asia,126476458
2819,Japan,34,2,814,24,Asia,126476458
2820,Japan,10,4,824,28,Asia,126476458
2821,Japan,5,0,829,28,Asia,126476458
2822,Japan,44,1,873,29,Asia,126476458
2823,Japan,77,4,950,33,Asia,126476458
2824,Japan,57,2,1007,35,Asia,126476458
2825,Japan,39,1,1046,36,Asia,126476458
2826,Japan,43,5,1089,41,Asia,126476458
2827,Japan,39,1,1128,42,Asia,126476458
2828,Japan,65,1,1193,43,Asia,126476458
2829,Japan,75,2,1268,45,Asia,126476458
2830,Japan,96,1,1364,46,Asia,126476458
2831,Japan,135,3,1499,49,Asia,126476458
2832,Japan,194,3,1693,52,Asia,126476458
2833,Japan,173,2,1866,54,Asia,126476458
2834,Japan,87,2,1953,56,Asia,126476458
2835,Japan,0,0,1953,56,Asia,126476458
2836,Japan,225,1,2178,57,Asia,126476458
2837,Japan,439,6,2617,63,Asia,126476458
2838,Japan,318,6,2935,69,Asia,126476458
2839,Japan,336,1,3271,70,Asia,126476458
2840,Japan,383,3,3654,73,Asia,126476458
2841,Jersey,5,0,5,0,Europe,106800
2842,Jersey,7,0,12,0,Europe,106800
2843,Jersey,0,0,12,0,Europe,106800
2844,Jersey,3,0,15,0,Europe,106800
2845,Jersey,3,0,18,0,Europe,106800
2846,Jersey,0,0,18,0,Europe,106800
2847,Jersey,0,0,18,0,Europe,106800
2848,Jersey,14,1,32,1,Europe,106800
2849,Jersey,20,0,52,1,Europe,106800
2850,Jersey,9,0,61,1,Europe,106800
2851,Jersey,2,1,63,2,Europe,106800
2852,Jersey,0,0,63,2,Europe,106800
2853,Jersey,18,0,81,2,Europe,106800
2854,Jersey,0,0,81,2,Europe,106800
2855,Jersey,0,0,81,2,Europe,106800
2856,Jersey,37,0,118,2,Europe,106800
2857,Jersey,5,1,123,3,Europe,106800
2858,Jersey,32,0,155,3,Europe,106800
2859,Jordan,1,0,1,0,Asia,10203140
2860,Jordan,0,0,1,0,Asia,10203140
2861,Jordan,0,0,1,0,Asia,10203140
2862,Jordan,14,0,15,0,Asia,10203140
2863,Jordan,1,0,16,0,Asia,10203140
2864,Jordan,19,0,35,0,Asia,10203140
2865,Jordan,17,0,52,0,Asia,10203140
2866,Jordan,4,0,56,0,Asia,10203140
2867,Jordan,13,0,69,0,Asia,10203140
2868,Jordan,15,0,84,0,Asia,10203140
2869,Jordan,15,0,99,0,Asia,10203140
2870,Jordan,13,0,112,0,Asia,10203140
2871,Jordan,15,0,127,0,Asia,10203140
2872,Jordan,26,0,153,0,Asia,10203140
2873,Jordan,19,0,172,0,Asia,10203140
2874,Jordan,40,0,212,0,Asia,10203140
2875,Jordan,23,1,235,1,Asia,10203140
2876,Jordan,24,0,259,1,Asia,10203140
2877,Jordan,9,4,268,5,Asia,10203140
2878,Jordan,6,0,274,5,Asia,10203140
2879,Jordan,4,0,278,5,Asia,10203140
2880,Jordan,21,0,299,5,Asia,10203140
2881,Jordan,0,0,299,5,Asia,10203140
2882,Jordan,24,0,323,5,Asia,10203140
2883,Jordan,22,0,345,5,Asia,10203140
2884,Kazakhstan,6,0,6,0,Asia,18776707
2885,Kazakhstan,3,0,9,0,Asia,18776707
2886,Kazakhstan,2,0,11,0,Asia,18776707
2887,Kazakhstan,22,0,33,0,Asia,18776707
2888,Kazakhstan,4,0,37,0,Asia,18776707
2889,Kazakhstan,12,0,49,0,Asia,18776707
2890,Kazakhstan,4,0,53,0,Asia,18776707
2891,Kazakhstan,3,0,56,0,Asia,18776707
2892,Kazakhstan,4,0,60,0,Asia,18776707
2893,Kazakhstan,2,0,62,0,Asia,18776707
2894,Kazakhstan,17,0,79,0,Asia,18776707
2895,Kazakhstan,9,0,88,0,Asia,18776707
2896,Kazakhstan,32,0,120,0,Asia,18776707
2897,Kazakhstan,73,0,193,0,Asia,18776707
2898,Kazakhstan,36,0,229,0,Asia,18776707
2899,Kazakhstan,55,1,284,1,Asia,18776707
2900,Kazakhstan,41,0,325,1,Asia,18776707
2901,Kazakhstan,15,0,340,1,Asia,18776707
2902,Kazakhstan,8,1,348,2,Asia,18776707
2903,Kazakhstan,38,1,386,3,Asia,18776707
2904,Kazakhstan,74,0,460,3,Asia,18776707
2905,Kazakhstan,0,0,460,3,Asia,18776707
2906,Kazakhstan,71,2,531,5,Asia,18776707
2907,Kenya,1,0,1,0,Africa,53771300
2908,Kenya,0,0,1,0,Africa,53771300
2909,Kenya,2,0,3,0,Africa,53771300
2910,Kenya,0,0,3,0,Africa,53771300
2911,Kenya,1,0,4,0,Africa,53771300
2912,Kenya,3,0,7,0,Africa,53771300
2913,Kenya,0,0,7,0,Africa,53771300
2914,Kenya,0,0,7,0,Africa,53771300
2915,Kenya,0,0,7,0,Africa,53771300
2916,Kenya,8,0,15,0,Africa,53771300
2917,Kenya,1,0,16,0,Africa,53771300
2918,Kenya,9,0,25,0,Africa,53771300
2919,Kenya,0,0,25,0,Africa,53771300
2920,Kenya,6,1,31,1,Africa,53771300
2921,Kenya,0,0,31,1,Africa,53771300
2922,Kenya,7,0,38,1,Africa,53771300
2923,Kenya,4,0,42,1,Africa,53771300
2924,Kenya,8,0,50,1,Africa,53771300
2925,Kenya,9,0,59,1,Africa,53771300
2926,Kenya,22,0,81,1,Africa,53771300
2927,Kenya,29,2,110,3,Africa,53771300
2928,Kenya,12,1,122,4,Africa,53771300
2929,Kenya,4,0,126,4,Africa,53771300
2930,Kenya,16,0,142,4,Africa,53771300
2931,Kosovo,2,0,2,0,Europe,1932774
2932,Kosovo,0,0,2,0,Europe,1932774
2933,Kosovo,17,0,19,0,Europe,1932774
2934,Kosovo,0,0,19,0,Europe,1932774
2935,Kosovo,2,0,21,0,Europe,1932774
2936,Kosovo,3,0,24,0,Europe,1932774
2937,Kosovo,0,0,24,0,Europe,1932774
2938,Kosovo,7,1,31,1,Europe,1932774
2939,Kosovo,30,0,61,1,Europe,1932774
2940,Kosovo,2,0,63,1,Europe,1932774
2941,Kosovo,8,0,71,1,Europe,1932774
2942,Kosovo,8,0,79,1,Europe,1932774
2943,Kosovo,7,0,86,1,Europe,1932774
2944,Kosovo,0,0,86,1,Europe,1932774
2945,Kosovo,0,0,86,1,Europe,1932774
2946,Kosovo,20,0,106,1,Europe,1932774
2947,Kosovo,6,0,112,1,Europe,1932774
2948,Kosovo,0,0,112,1,Europe,1932774
2949,Kosovo,13,0,125,1,Europe,1932774
2950,Kosovo,1,0,126,1,Europe,1932774
2951,Kosovo,0,0,126,1,Europe,1932774
2952,Kosovo,14,0,140,1,Europe,1932774
2953,Kuwait,3,0,3,0,Asia,4270563
2954,Kuwait,2,0,5,0,Asia,4270563
2955,Kuwait,6,0,11,0,Asia,4270563
2956,Kuwait,15,0,26,0,Asia,4270563
2957,Kuwait,17,0,43,0,Asia,4270563
2958,Kuwait,2,0,45,0,Asia,4270563
2959,Kuwait,0,0,45,0,Asia,4270563
2960,Kuwait,1,0,46,0,Asia,4270563
2961,Kuwait,10,0,56,0,Asia,4270563
2962,Kuwait,2,0,58,0,Asia,4270563
2963,Kuwait,3,0,61,0,Asia,4270563
2964,Kuwait,3,0,64,0,Asia,4270563
2965,Kuwait,1,0,65,0,Asia,4270563
2966,Kuwait,4,0,69,0,Asia,4270563
2967,Kuwait,3,0,72,0,Asia,4270563
2968,Kuwait,8,0,80,0,Asia,4270563
2969,Kuwait,20,0,100,0,Asia,4270563
2970,Kuwait,4,0,104,0,Asia,4270563
2971,Kuwait,8,0,112,0,Asia,4270563
2972,Kuwait,11,0,123,0,Asia,4270563
2973,Kuwait,7,0,130,0,Asia,4270563
2974,Kuwait,12,0,142,0,Asia,4270563
2975,Kuwait,6,0,148,0,Asia,4270563
2976,Kuwait,11,0,159,0,Asia,4270563
2977,Kuwait,17,0,176,0,Asia,4270563
2978,Kuwait,12,0,188,0,Asia,4270563
2979,Kuwait,1,0,189,0,Asia,4270563
2980,Kuwait,2,0,191,0,Asia,4270563
2981,Kuwait,4,0,195,0,Asia,4270563
2982,Kuwait,13,0,208,0,Asia,4270563
2983,Kuwait,17,0,225,0,Asia,4270563
2984,Kuwait,10,0,235,0,Asia,4270563
2985,Kuwait,20,0,255,0,Asia,4270563
2986,Kuwait,11,0,266,0,Asia,4270563
2987,Kuwait,23,0,289,0,Asia,4270563
2988,Kuwait,28,0,317,0,Asia,4270563
2989,Kuwait,25,0,342,0,Asia,4270563
2990,Kuwait,0,0,342,0,Asia,4270563
2991,Kuwait,137,1,479,1,Asia,4270563
2992,Kuwait,77,0,556,1,Asia,4270563
2993,Kyrgyzstan,3,0,3,0,Asia,6524191
2994,Kyrgyzstan,3,0,6,0,Asia,6524191
2995,Kyrgyzstan,0,0,6,0,Asia,6524191
2996,Kyrgyzstan,8,0,14,0,Asia,6524191
2997,Kyrgyzstan,0,0,14,0,Asia,6524191
2998,Kyrgyzstan,2,0,16,0,Asia,6524191
2999,Kyrgyzstan,26,0,42,0,Asia,6524191
3000,Kyrgyzstan,2,0,44,0,Asia,6524191
3001,Kyrgyzstan,0,0,44,0,Asia,6524191
3002,Kyrgyzstan,14,0,58,0,Asia,6524191
3003,Kyrgyzstan,26,0,84,0,Asia,6524191
3004,Kyrgyzstan,0,0,84,0,Asia,6524191
3005,Kyrgyzstan,0,0,84,0,Asia,6524191
3006,Kyrgyzstan,23,0,107,0,Asia,6524191
3007,Kyrgyzstan,5,1,112,1,Asia,6524191
3008,Kyrgyzstan,13,0,125,1,Asia,6524191
3009,Kyrgyzstan,19,0,144,1,Asia,6524191
3010,Kyrgyzstan,0,0,144,1,Asia,6524191
3011,Kyrgyzstan,72,3,216,4,Asia,6524191
3012,Latvia,1,0,1,0,Europe,1886202
3013,Latvia,1,0,2,0,Europe,1886202
3014,Latvia,1,0,3,0,Europe,1886202
3015,Latvia,3,0,6,0,Europe,1886202
3016,Latvia,2,0,8,0,Europe,1886202
3017,Latvia,2,0,10,0,Europe,1886202
3018,Latvia,6,0,16,0,Europe,1886202
3019,Latvia,3,0,19,0,Europe,1886202
3020,Latvia,7,0,26,0,Europe,1886202
3021,Latvia,5,0,31,0,Europe,1886202
3022,Latvia,5,0,36,0,Europe,1886202
3023,Latvia,25,0,61,0,Europe,1886202
3024,Latvia,10,0,71,0,Europe,1886202
3025,Latvia,15,0,86,0,Europe,1886202
3026,Latvia,25,0,111,0,Europe,1886202
3027,Latvia,13,0,124,0,Europe,1886202
3028,Latvia,15,0,139,0,Europe,1886202
3029,Latvia,41,0,180,0,Europe,1886202
3030,Latvia,17,0,197,0,Europe,1886202
3031,Latvia,24,0,221,0,Europe,1886202
3032,Latvia,23,0,244,0,Europe,1886202
3033,Latvia,36,0,280,0,Europe,1886202
3034,Latvia,25,0,305,0,Europe,1886202
3035,Latvia,71,0,376,0,Europe,1886202
3036,Latvia,0,0,376,0,Europe,1886202
3037,Latvia,22,0,398,0,Europe,1886202
3038,Latvia,48,0,446,0,Europe,1886202
3039,Latvia,12,0,458,0,Europe,1886202
3040,Latvia,35,1,493,1,Europe,1886202
3041,Latvia,16,0,509,1,Europe,1886202
3042,Latvia,24,0,533,1,Europe,1886202
3043,Lebanon,1,0,1,0,Asia,6825442
3044,Lebanon,0,0,1,0,Asia,6825442
3045,Lebanon,0,0,1,0,Asia,6825442
3046,Lebanon,0,0,1,0,Asia,6825442
3047,Lebanon,0,0,1,0,Asia,6825442
3048,Lebanon,1,0,2,0,Asia,6825442
3049,Lebanon,1,0,3,0,Asia,6825442
3050,Lebanon,0,0,3,0,Asia,6825442
3051,Lebanon,1,0,4,0,Asia,6825442
3052,Lebanon,6,0,10,0,Asia,6825442
3053,Lebanon,3,0,13,0,Asia,6825442
3054,Lebanon,3,0,16,0,Asia,6825442
3055,Lebanon,6,0,22,0,Asia,6825442
3056,Lebanon,10,0,32,0,Asia,6825442
3057,Lebanon,9,0,41,0,Asia,6825442
3058,Lebanon,0,1,41,1,Asia,6825442
3059,Lebanon,20,1,61,2,Asia,6825442
3060,Lebanon,5,0,66,2,Asia,6825442
3061,Lebanon,27,1,93,3,Asia,6825442
3062,Lebanon,6,0,99,3,Asia,6825442
3063,Lebanon,21,0,120,3,Asia,6825442
3064,Lebanon,0,0,120,3,Asia,6825442
3065,Lebanon,13,1,133,4,Asia,6825442
3066,Lebanon,16,0,149,4,Asia,6825442
3067,Lebanon,14,0,163,4,Asia,6825442
3068,Lebanon,67,0,230,4,Asia,6825442
3069,Lebanon,18,0,248,4,Asia,6825442
3070,Lebanon,19,0,267,4,Asia,6825442
3071,Lebanon,37,0,304,4,Asia,6825442
3072,Lebanon,29,0,333,4,Asia,6825442
3073,Lebanon,35,2,368,6,Asia,6825442
3074,Lebanon,23,1,391,7,Asia,6825442
3075,Lebanon,21,1,412,8,Asia,6825442
3076,Lebanon,26,2,438,10,Asia,6825442
3077,Lebanon,8,1,446,11,Asia,6825442
3078,Lebanon,17,1,463,12,Asia,6825442
3079,Lebanon,16,0,479,12,Asia,6825442
3080,Lebanon,15,4,494,16,Asia,6825442
3081,Lebanon,0,0,494,16,Asia,6825442
3082,Lebanon,26,1,520,17,Asia,6825442
3083,Lebanon,7,1,527,18,Asia,6825442
3084,Liberia,1,0,1,0,Africa,5057677
3085,Liberia,1,0,2,0,Africa,5057677
3086,Liberia,0,0,2,0,Africa,5057677
3087,Liberia,0,0,2,0,Africa,5057677
3088,Liberia,0,0,2,0,Africa,5057677
3089,Liberia,1,0,3,0,Africa,5057677
3090,Liberia,0,0,3,0,Africa,5057677
3091,Liberia,0,0,3,0,Africa,5057677
3092,Liberia,0,0,3,0,Africa,5057677
3093,Liberia,0,0,3,0,Africa,5057677
3094,Liberia,0,0,3,0,Africa,5057677
3095,Liberia,0,0,3,0,Africa,5057677
3096,Liberia,0,0,3,0,Africa,5057677
3097,Liberia,0,0,3,0,Africa,5057677
3098,Liberia,0,0,3,0,Africa,5057677
3099,Liberia,0,0,3,0,Africa,5057677
3100,Liberia,3,0,6,0,Africa,5057677
3101,Liberia,0,0,6,0,Africa,5057677
3102,Liberia,1,0,7,0,Africa,5057677
3103,Liberia,3,1,10,1,Africa,5057677
3104,Liberia,3,2,13,3,Africa,5057677
3105,Liechtenstein,1,0,1,0,Europe,38137
3106,Liechtenstein,2,0,3,0,Europe,38137
3107,Liechtenstein,1,0,4,0,Europe,38137
3108,Liechtenstein,0,0,4,0,Europe,38137
3109,Liechtenstein,0,0,4,0,Europe,38137
3110,Liechtenstein,3,0,7,0,Europe,38137
3111,Liechtenstein,0,0,7,0,Europe,38137
3112,Liechtenstein,0,0,7,0,Europe,38137
3113,Liechtenstein,18,0,25,0,Europe,38137
3114,Liechtenstein,0,0,25,0,Europe,38137
3115,Liechtenstein,9,0,34,0,Europe,38137
3116,Liechtenstein,2,0,36,0,Europe,38137
3117,Liechtenstein,10,0,46,0,Europe,38137
3118,Liechtenstein,0,0,46,0,Europe,38137
3119,Liechtenstein,1,0,47,0,Europe,38137
3120,Liechtenstein,4,0,51,0,Europe,38137
3121,Liechtenstein,5,0,56,0,Europe,38137
3122,Liechtenstein,4,0,60,0,Europe,38137
3123,Liechtenstein,1,0,61,0,Europe,38137
3124,Liechtenstein,1,0,62,0,Europe,38137
3125,Liechtenstein,2,0,64,0,Europe,38137
3126,Liechtenstein,4,0,68,0,Europe,38137
3127,Liechtenstein,4,0,72,0,Europe,38137
3128,Liechtenstein,3,0,75,0,Europe,38137
3129,Liechtenstein,0,0,75,0,Europe,38137
3130,Liechtenstein,2,1,77,1,Europe,38137
3131,Liechtenstein,1,0,78,1,Europe,38137
3132,Lithuania,1,0,1,0,Europe,2722291
3133,Lithuania,0,0,1,0,Europe,2722291
3134,Lithuania,0,0,1,0,Europe,2722291
3135,Lithuania,0,0,1,0,Europe,2722291
3136,Lithuania,2,0,3,0,Europe,2722291
3137,Lithuania,0,0,3,0,Europe,2722291
3138,Lithuania,3,0,6,0,Europe,2722291
3139,Lithuania,3,0,9,0,Europe,2722291
3140,Lithuania,5,0,14,0,Europe,2722291
3141,Lithuania,3,0,17,0,Europe,2722291
3142,Lithuania,8,0,25,0,Europe,2722291
3143,Lithuania,8,0,33,0,Europe,2722291
3144,Lithuania,15,0,48,0,Europe,2722291
3145,Lithuania,21,1,69,1,Europe,2722291
3146,Lithuania,36,0,105,1,Europe,2722291
3147,Lithuania,38,0,143,1,Europe,2722291
3148,Lithuania,36,0,179,1,Europe,2722291
3149,Lithuania,30,1,209,2,Europe,2722291
3150,Lithuania,65,2,274,4,Europe,2722291
3151,Lithuania,25,0,299,4,Europe,2722291
3152,Lithuania,59,1,358,5,Europe,2722291
3153,Lithuania,36,2,394,7,Europe,2722291
3154,Lithuania,90,0,484,7,Europe,2722291
3155,Lithuania,0,0,484,7,Europe,2722291
3156,Lithuania,49,0,533,7,Europe,2722291
3157,Lithuania,48,1,581,8,Europe,2722291
3158,Lithuania,68,1,649,9,Europe,2722291
3159,Lithuania,122,0,771,9,Europe,2722291
3160,Lithuania,0,0,771,9,Europe,2722291
3161,Lithuania,40,4,811,13,Europe,2722291
3162,Luxembourg,1,0,1,0,Europe,625976
3163,Luxembourg,0,0,1,0,Europe,625976
3164,Luxembourg,2,0,3,0,Europe,625976
3165,Luxembourg,2,0,5,0,Europe,625976
3166,Luxembourg,2,0,7,0,Europe,625976
3167,Luxembourg,0,0,7,0,Europe,625976
3168,Luxembourg,19,0,26,0,Europe,625976
3169,Luxembourg,12,1,38,1,Europe,625976
3170,Luxembourg,39,0,77,1,Europe,625976
3171,Luxembourg,4,0,81,1,Europe,625976
3172,Luxembourg,59,0,140,1,Europe,625976
3173,Luxembourg,70,1,210,2,Europe,625976
3174,Luxembourg,135,2,345,4,Europe,625976
3175,Luxembourg,139,1,484,5,Europe,625976
3176,Luxembourg,186,3,670,8,Europe,625976
3177,Luxembourg,128,0,798,8,Europe,625976
3178,Luxembourg,77,0,875,8,Europe,625976
3179,Luxembourg,224,0,1099,8,Europe,625976
3180,Luxembourg,234,0,1333,8,Europe,625976
3181,Luxembourg,120,1,1453,9,Europe,625976
3182,Luxembourg,152,6,1605,15,Europe,625976
3183,Luxembourg,226,3,1831,18,Europe,625976
3184,Luxembourg,119,3,1950,21,Europe,625976
3185,Luxembourg,38,1,1988,22,Europe,625976
3186,Luxembourg,190,1,2178,23,Europe,625976
3187,Luxembourg,141,6,2319,29,Europe,625976
3188,Luxembourg,168,1,2487,30,Europe,625976
3189,Luxembourg,125,1,2612,31,Europe,625976
3190,Luxembourg,117,0,2729,31,Europe,625976
3191,Luxembourg,75,5,2804,36,Europe,625976
3192,North_Macedonia,1,0,1,0,Europe,2083380
3193,North_Macedonia,0,0,1,0,Europe,2083380
3194,North_Macedonia,0,0,1,0,Europe,2083380
3195,North_Macedonia,0,0,1,0,Europe,2083380
3196,North_Macedonia,0,0,1,0,Europe,2083380
3197,North_Macedonia,2,0,3,0,Europe,2083380
3198,North_Macedonia,4,0,7,0,Europe,2083380
3199,North_Macedonia,2,0,9,0,Europe,2083380
3200,North_Macedonia,4,0,13,0,Europe,2083380
3201,North_Macedonia,0,0,13,0,Europe,2083380
3202,North_Macedonia,6,0,19,0,Europe,2083380
3203,North_Macedonia,12,0,31,0,Europe,2083380
3204,North_Macedonia,11,0,42,0,Europe,2083380
3205,North_Macedonia,6,0,48,0,Europe,2083380
3206,North_Macedonia,22,0,70,0,Europe,2083380
3207,North_Macedonia,15,0,85,0,Europe,2083380
3208,North_Macedonia,29,1,114,1,Europe,2083380
3209,North_Macedonia,22,1,136,2,Europe,2083380
3210,North_Macedonia,12,0,148,2,Europe,2083380
3211,North_Macedonia,29,0,177,2,Europe,2083380
3212,North_Macedonia,24,1,201,3,Europe,2083380
3213,North_Macedonia,18,0,219,3,Europe,2083380
3214,North_Macedonia,22,1,241,4,Europe,2083380
3215,North_Macedonia,18,2,259,6,Europe,2083380
3216,North_Macedonia,26,1,285,7,Europe,2083380
3217,North_Macedonia,44,2,329,9,Europe,2083380
3218,North_Macedonia,25,1,354,10,Europe,2083380
3219,North_Macedonia,0,1,354,11,Europe,2083380
3220,North_Macedonia,76,1,430,12,Europe,2083380
3221,North_Macedonia,53,5,483,17,Europe,2083380
3222,North_Macedonia,0,0,483,17,Europe,2083380
3223,Madagascar,3,0,3,0,Africa,27691019
3224,Madagascar,0,0,3,0,Africa,27691019
3225,Madagascar,0,0,3,0,Africa,27691019
3226,Madagascar,14,0,17,0,Africa,27691019
3227,Madagascar,2,0,19,0,Africa,27691019
3228,Madagascar,0,0,19,0,Africa,27691019
3229,Madagascar,4,0,23,0,Africa,27691019
3230,Madagascar,1,0,24,0,Africa,27691019
3231,Madagascar,4,0,28,0,Africa,27691019
3232,Madagascar,9,0,37,0,Africa,27691019
3233,Madagascar,7,0,44,0,Africa,27691019
3234,Madagascar,2,0,46,0,Africa,27691019
3235,Madagascar,8,0,54,0,Africa,27691019
3236,Madagascar,5,0,59,0,Africa,27691019
3237,Madagascar,6,0,65,0,Africa,27691019
3238,Madagascar,6,0,71,0,Africa,27691019
3239,Madagascar,1,0,72,0,Africa,27691019
3240,Malaysia,3,0,3,0,Asia,32365998
3241,Malaysia,1,0,4,0,Asia,32365998
3242,Malaysia,0,0,4,0,Asia,32365998
3243,Malaysia,0,0,4,0,Asia,32365998
3244,Malaysia,3,0,7,0,Asia,32365998
3245,Malaysia,0,0,7,0,Asia,32365998
3246,Malaysia,1,0,8,0,Asia,32365998
3247,Malaysia,0,0,8,0,Asia,32365998
3248,Malaysia,0,0,8,0,Asia,32365998
3249,Malaysia,0,0,8,0,Asia,32365998
3250,Malaysia,0,0,8,0,Asia,32365998
3251,Malaysia,2,0,10,0,Asia,32365998
3252,Malaysia,2,0,12,0,Asia,32365998
3253,Malaysia,2,0,14,0,Asia,32365998
3254,Malaysia,1,0,15,0,Asia,32365998
3255,Malaysia,1,0,16,0,Asia,32365998
3256,Malaysia,2,0,18,0,Asia,32365998
3257,Malaysia,0,0,18,0,Asia,32365998
3258,Malaysia,0,0,18,0,Asia,32365998
3259,Malaysia,0,0,18,0,Asia,32365998
3260,Malaysia,1,0,19,0,Asia,32365998
3261,Malaysia,2,0,21,0,Asia,32365998
3262,Malaysia,1,0,22,0,Asia,32365998
3263,Malaysia,0,0,22,0,Asia,32365998
3264,Malaysia,0,0,22,0,Asia,32365998
3265,Malaysia,0,0,22,0,Asia,32365998
3266,Malaysia,0,0,22,0,Asia,32365998
3267,Malaysia,0,0,22,0,Asia,32365998
3268,Malaysia,0,0,22,0,Asia,32365998
3269,Malaysia,0,0,22,0,Asia,32365998
3270,Malaysia,0,0,22,0,Asia,32365998
3271,Malaysia,0,0,22,0,Asia,32365998
3272,Malaysia,0,0,22,0,Asia,32365998
3273,Malaysia,0,0,22,0,Asia,32365998
3274,Malaysia,1,0,23,0,Asia,32365998
3275,Malaysia,2,0,25,0,Asia,32365998
3276,Malaysia,0,0,25,0,Asia,32365998
3277,Malaysia,4,0,29,0,Asia,32365998
3278,Malaysia,7,0,36,0,Asia,32365998
3279,Malaysia,14,0,50,0,Asia,32365998
3280,Malaysia,0,0,50,0,Asia,32365998
3281,Malaysia,33,0,83,0,Asia,32365998
3282,Malaysia,10,0,93,0,Asia,32365998
