,Unnamed: 0,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],"People using at least basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","People using at least basic drinking water services, urban (% of urban population) [SH.H2O.BASW.UR.ZS]",People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],"People using at least basic sanitation services, rural (% of rural population) [SH.STA.BASS.RU.ZS]","People using at least basic sanitation services, urban  (% of urban population) [SH.STA.BASS.UR.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time,Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]","External health expenditure per capita, PPP (current international $) [SH.XPD.EHEX.PP.CD]",External health expenditure per capita (current US$) [SH.XPD.EHEX.PC.CD],Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2 weeks,4 weeks,+8 weeks
1059,1059,China,76369,2347,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1060,1060,China,77016,2445,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1061,1061,China,77234,2595,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1062,1062,China,77749,2665,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1063,1063,China,78159,2717,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1064,1064,China,78598,2746,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1065,1065,China,78927,2790,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1066,1066,China,79355,2837,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1067,1067,China,79929,2872,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1068,1068,China,80134,2914,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1069,1069,China,80261,2946,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1070,1070,China,80380,2983,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1071,1071,China,80497,3014,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1072,1072,China,80667,3044,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1073,1073,China,80768,3072,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1074,1074,China,80814,3099,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1075,1075,China,80859,3122,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1076,1076,China,80879,3139,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1077,1077,China,80908,3161,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1078,1078,China,80932,3172,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1079,1079,China,80954,3179,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1080,1080,China,80973,3194,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1081,1081,China,80995,3203,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1082,1082,China,81020,3216,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1083,1083,China,81063,3225,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1084,1084,China,81086,3241,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1085,1085,China,81130,3249,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1086,1086,China,81229,3253,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1087,1087,China,81281,3259,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1088,1088,China,81346,3265,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1089,1089,China,81484,3274,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1090,1090,China,81553,3281,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1091,1091,China,81631,3285,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1092,1092,China,81733,3291,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1093,1093,China,81827,3296,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1094,1094,China,81946,3299,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
1095,1095,China,82059,3304,Asia,1439323774,2020,99.9,398.33155573,761.48785586,4.2,76.47,785974695.0,96.84089,99.7836,-1741996.0,92.8461355129662,86.1516112520684,97.7018604399465,84.76078771054509,76.4390658621651,90.7967643744278,40.848,100.2227,88.1734,50.604440000000004,7.2,59.152,2018.0,YR2018,25.1074045343824,5.151193216443059,2.91935373097658,9.07209143042564,56.6733479499817,249.830657958984,476.68798828125,43.326210975647,190.993057250977,364.423217773438,0.0038054403848946095,0.00199441914446652,148.348833270666,9388210.0,380679.3,3.1052779061251496,25582138.0,15.3378642157114,40.445268750093796,6567.928606129771,6.319966459545269,139.03,True,True,True
