,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]",Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2week,3week,4week,5week,6week
916,Italy,15113,1016,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,True,True,True,True
917,Italy,17660,1268,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,True,True,True,True
918,Italy,17750,1441,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,True,True,True,True
919,Italy,23980,1811,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
920,Italy,27980,2158,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
921,Italy,31506,2505,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
922,Italy,35713,2978,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
923,Italy,41035,3407,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
924,Italy,47021,4032,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
925,Italy,53578,4827,Europe,60461828,2020,99.9,2738.70612439,3427.30646617,5.9,83.2439024390244,25616738,99.15576,99.93,744713,99.4427338843003,98.7724326744163,29.562,101.8794,101.2704,61.933,7.5,70.438,YR2018,20.8530708129865,8.84025916457176,6.53272047638893,13.4217366576195,73.897385597229,2098.7822265625,2674.8623046875,26.1026173830032,741.348449707031,944.8359375,205.450747943156,294140,73540.88281,4209710,35.594434525286,56.4475053382725,26537.3591436077,9.98184317526006,92.59,False,False,True,True,True
941,Japan,84,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
942,Japan,93,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
943,Japan,105,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
944,Japan,132,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
945,Japan,144,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
946,Japan,144,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
947,Japan,164,1,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
948,Japan,186,3,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
949,Japan,210,3,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
950,Japan,230,3,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
951,Japan,239,5,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
952,Japan,254,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
953,Japan,254,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
954,Japan,268,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,True,True,True,True,True
955,Japan,317,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
956,Japan,349,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
957,Japan,408,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
958,Japan,455,6,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
959,Japan,488,7,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
960,Japan,514,9,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
961,Japan,568,12,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,True,True,True,True
962,Japan,619,15,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
963,Japan,675,19,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
964,Japan,737,21,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
965,Japan,780,22,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
966,Japan,814,24,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
967,Japan,824,28,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
968,Japan,829,28,Asia,126476458,2020,99.9,4233.0332764,4592.42820832,5,84.099756097561,67086929,95.06944,98.75365,357800,99.0102083333333,99.8947075676591,8.384,102.8513,94.48008,36.31104,8,91.616,YR2018,21.2582176365645,10.9359331429005,9.19630154967308,23.6442908644676,84.092515707016,3505.80541992188,3837.52587890625,15.907484292984,663.180908203125,725.93115234375,347.073458415624,364560,108678.2422,37468302,46.1708625837332,67.4290802202976,31107.4489466499,9.40534510002334,92.18,False,False,True,True,True
1107,Malaysia,83,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1108,Malaysia,93,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1109,Malaysia,99,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1110,Malaysia,117,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1111,Malaysia,129,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1112,Malaysia,149,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1113,Malaysia,158,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1114,Malaysia,197,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1115,Malaysia,238,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1116,Malaysia,428,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1117,Malaysia,553,0,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
1118,Malaysia,673,2,Asia,32365998,2020,99.4,361.52197369,1052.54758,11.6,75.828,15479066,93.7347,97.61447,249999,96.6959389054281,99.572036160354,23.964,105.2916,81.99226,45.12539,0.9,76.036,YR2018,34.6084883782049,3.85939814150333,1.95242054760456,8.92776027321815,50.58873295784,194.294174194336,576.1875,49.3891656398773,189.687042236328,562.52490234375,95.9628214883579,328550,15564.95215,7563912,9.62275546921929,44.2312438474242,7804.05209815735,7.5690737393565,131.3,True,True,True,False,False
